 Transaction ID ,Date of Sale, Client Name  ,Product Group, Item Desc , Qty Sold , Total Sales Value ,Sales Territory 
TXN-946746,2023-05-27,acme corp,Hardware,Product-263,258,,Global
TXN-871713,2023-07-07,Massive Dynamic,Cloud Infrastructure,Product-865,451,"$17,423.31",APAC
TXN-221112,,Acme Corp,Hardware,Product-221,-976,"20.918,14 €",Global
TXN-371599,26/02/2024,wayne enterprises,Training,Product-975,,4034.93,LATAM
TXN-511571,12/03/2023,Umbrella Corp,Consulting,Product-566,256,41545.93,Global
TXN-798745,2023-04-20,Globex GmbH,Cloud Infrastructure,Product-987,192,"$25,742.53",EMEA
TXN-742118,2023.03.15,STARK INDUSTRIES,Consulting,Product-179,973,"25.938,09 €",EMEA
TXN-110255,10/11/2024,Globex GmbH,Hardware,Product-855,704,38381.27,EMEA
TXN-909731,2024.06.03,Massive Dynamic,Licensing,Product-870,-37,47304.45,Global
TXN-396104,08/09/2024,Stark Industries,Consulting,Product-996,199,"6.034,19 €",EMEA
TXN-795713,,massive dynamic,Hardware,Product-786,304,"33.075,94 €",LATAM
TXN-631767,31.07.2023,Cyberdyne Systems,Cloud Infrastructure,Product-125,877,"$28,773.27",NA
TXN-415741,08.09.2024,Stark Industries,Licensing,Product-812,956,"46.011,59 €",Global
TXN-572645,17.01.2024,Umbrella Corp,Consulting,Product-120,464,"$40,213.09",
TXN-955994,2024.04.28,CYBERDYNE SYSTEMS,Training,Product-285,594,10630.03,Global
TXN-975288,2023-01-10,Wayne Enterprises,Software,Product-965,798,"$46,478.15",EMEA
TXN-327706,14.05.2023,globex gmbh,Hardware,Product-666,438,"48.802,91 €",LATAM
TXN-944010,01/01/2024,Soylent Corp,Software,Product-855,-493,-14038.80,EMEA
TXN-776716,2024-10-22,Wayne Enterprises,Software,Product-668,542,42970.31,
TXN-383163,,ACME CORP,,Product-155,-644,"$44,605.19",NA
TXN-110218,26.01.2023,Soylent Corp,Hardware,Product-140,941,"20.527,11 €",NA
TXN-706598,08/26/2023,Massive Dynamic,Licensing,Product-440,731,36422.13,Global
TXN-811985,26/02/2024,Oscorp,,Product-760,550,46494.55,Global
TXN-327715,01/10/2023,UMBRELLA CORP,,Product-424,527,"$39,227.37",NA
TXN-535064,TBD,Soylent Corp,Support,Product-808,-500,"$21,948.06",NA
TXN-471035,17/11/2023,Acme Corp,Consulting,Product-480,558,"30.827,36 €",Global
TXN-225875,01/27/2024,Globex GmbH,Consulting,Product-512,733,,NA
TXN-800815,23/04/2024,massive dynamic,Software,Product-253,803,31968.36,LATAM
,,,,,,,
TXN-237744,04/07/2024,Stark Industries,Support,Product-909,198,,LATAM
TXN-255442,08/30/2024,Oscorp,Hardware,Product-134,371,"29.095,26 €",NA
TXN-321952,2023.12.26,Oscorp,,Product-145,551,"$19,910.09",EMEA
TXN-395982,07/05/2023,Globex GmbH,Training,Product-535,950,36032.30,NA
TXN-307958,08/11/2023,Globex GmbH,Support,Product-747,-447,12572.11,
TXN-709866,2023-10-18,Umbrella Corp,Training,Product-275,471,"35.404,45 €",NA
TXN-857291,03.06.2023,Cyberdyne Systems,Training,Product-880,385,"44.708,21 €",APAC
TXN-292698,TBD,Cyberdyne Systems,Hardware,Product-826,430,18729.91,Global
TXN-111148,25/03/2023,Cyberdyne Systems,Training,Product-806,-758,2690.32,Global
TXN-290913,11/25/2024,Massive Dynamic,Training,Product-491,476,"$25,851.75",LATAM
TXN-791490,10.04.2024,Massive Dynamic,Cloud Infrastructure,Product-477,966,44804.12,NA
TXN-952143,14/08/2024,Cyberdyne Systems,Licensing,Product-124,908,"$48,699.07",Global
TXN-575595,18/03/2024,Oscorp,Consulting,Product-332,885,"$5,328.85",EMEA
TXN-883688,2023.06.23,Soylent Corp,Cloud Infrastructure,Product-256,223,"$45,811.52",Global
TXN-308104,02/02/2023,Umbrella Corp,Cloud Infrastructure,Product-906,,48862.32,EMEA
TXN-218403,2024-07-16,Wayne Enterprises,Cloud Infrastructure,Product-871,926,"4.769,00 €",NA
TXN-962934,11/27/2024,Soylent Corp,Consulting,Product-218,547,29051.29,NA
TXN-935070,2023-07-13,Initech AG,Training,Product-892,861,29370.04,Global
TXN-749739,2023-09-07,Umbrella Corp,,Product-772,735,,APAC
TXN-932380,18/01/2024,Initech AG,Support,Product-719,690,33658.42,Global
TXN-166094,2024-09-10,Cyberdyne Systems,Consulting,Product-428,819,"-48.120,32 €",Global
TXN-436993,18/08/2023,Oscorp,Hardware,Product-106,,19105.64,LATAM
TXN-769446,30.03.2024,Oscorp,Training,Product-983,N/A,"$-16,757.96",NA
TXN-812159,03/31/2024,Acme Corp,Software,Product-821,280,,
TXN-177064,2023-03-26,Initech AG,Software,Product-538,98,"$29,836.68",NA
TXN-775418,28.11.2023,Umbrella Corp,Hardware,Product-419,442,,Global
TXN-118759,,Umbrella Corp,Software,Product-715,194,$-395.95,APAC
TXN-667308,06/16/2024,Acme Corp,Software,Product-446,702,"$28,336.47",Global
TXN-225428,02.11.2024,soylent corp,Hardware,Product-406,356,49963.13,NA
TXN-610118,19/05/2023,SOYLENT CORP,Licensing,Product-539,516,,Global
TXN-419874,2024-03-30,Oscorp,,Product-743,298,"$26,563.39",Global
TXN-269902,28/07/2023,oscorp,Hardware,Product-667,195,40598.96,EMEA
TXN-741990,2024-04-02,stark industries,,Product-937,963,10223.12,NA
TXN-964213,06/20/2023,Stark Industries,Hardware,Product-290,878,"$36,085.38",EMEA
TXN-928086,2024-11-07,Umbrella Corp,Cloud Infrastructure,Product-443,74,"$20,482.56",LATAM
TXN-651936,09/11/2024,Soylent Corp,Consulting,Product-620,546,"8.785,79 €",EMEA
TXN-942470,TBD,Oscorp,Support,Product-288,576,38278.25,NA
TXN-189004,04.06.2024,Globex GmbH,Licensing,Product-692,160,"833,56 €",LATAM
TXN-323483,01/12/2024,Wayne Enterprises,Consulting,Product-347,782,9251.65,EMEA
TXN-700622,2023.06.17,Soylent Corp,Hardware,Product-225,401,25773.45,LATAM
TXN-146160,29/03/2024,GLOBEX GMBH,Cloud Infrastructure,Product-969,247,"46.388,13 €",Global
TXN-924588,25.05.2023,Massive Dynamic,Hardware,Product-988,331,-33486.67,Global
TXN-194161,01/19/2023,Wayne Enterprises,Software,Product-232,323,"$16,036.61",Global
TXN-980705,11/07/2024,ACME CORP,Licensing,Product-664,162,,LATAM
TXN-188255,TBD,Umbrella Corp,Licensing,Product-538,886,"42.106,42 €",APAC
TXN-581944,2023.03.25,Acme Corp,Consulting,Product-865,545,"4.617,44 €",NA
TXN-128565,14.09.2024,Wayne Enterprises,Licensing,Product-681,N/A,"$24,494.83",EMEA
TXN-147085,28.10.2024,initech ag,Cloud Infrastructure,Product-328,253,$666.84,Global
TXN-726486,19.03.2023,Soylent Corp,Cloud Infrastructure,Product-284,197,"$-25,490.18",APAC
TXN-355627,2023-06-16,Globex GmbH,Support,Product-384,173,"45.517,53 €",EMEA
TXN-655682,30.11.2024,INITECH AG,Licensing,Product-411,714,"1.724,22 €",
TXN-125781,05/18/2023,Acme Corp,Consulting,Product-734,2,24155.93,LATAM
TXN-237731,TBD,UMBRELLA CORP,Software,Product-480,809,27212.60,APAC
TXN-493969,2024.01.12,Stark Industries,Hardware,Product-123,961,"$2,868.16",LATAM
TXN-746371,04/29/2023,Wayne Enterprises,Software,Product-936,809,"$29,384.38",Global
TXN-199369,25/02/2024,Initech AG,Licensing,Product-735,287,"$6,568.24",Global
TXN-725271,30/01/2024,Stark Industries,Consulting,Product-129,619,10710.08,EMEA
TXN-139958,17.09.2024,Stark Industries,Licensing,Product-722,335,"22.164,25 €",EMEA
TXN-808523,2024-11-19,Initech ag,Support,Product-223,636,,APAC
TXN-579649,09/05/2023,Oscorp,Software,Product-256,-591,8263.52,Global
TXN-169040,TBD,Globex GmbH,,Product-607,274,"$3,211.10",
TXN-149034,,soylent corp,,Product-837,642,,Global
TXN-375775,01/01/2023,Cyberdyne Systems,Support,Product-160,589,"19.636,49 €",NA
TXN-896996,2023.10.25,Umbrella Corp,Hardware,Product-101,8,23354.00,Global
TXN-278692,15.08.2023,GLOBEX GMBH,Hardware,Product-476,N/A,,EMEA
TXN-655821,2023.03.12,Initech AG,Hardware,Product-847,656,"37.105,65 €",NA
TXN-376704,2023-06-15,Soylent Corp,Consulting,Product-492,259,"$24,965.45",Global
TXN-424179,04.09.2024,Cyberdyne Systems,Licensing,Product-825,148,"20.099,21 €",NA
TXN-464006,12.07.2023,soylent corp,,Product-643,67,"15.338,70 €",APAC
TXN-155249,2023-11-27,Initech AG,Consulting,Product-749,819,"$24,873.06",
TXN-771654,2023-07-26,massive dynamic,Training,Product-668,827,$117.01,APAC
TXN-302443,29.12.2023,Globex gmbh,Training,Product-572,566,,EMEA
TXN-535581,2023.06.14,Wayne Enterprises,Software,Product-809,986,148.45,NA
TXN-900117,03/17/2024,Soylent Corp,Hardware,Product-545,803,"39.226,12 €",Global
TXN-352894,2023.03.19,Massive Dynamic,Hardware,Product-691,609,"$44,605.74",EMEA
TXN-110459,2023.10.12,Globex GmbH,Hardware,Product-120,878,"15.297,56 €",LATAM
TXN-900358,09.05.2024,Stark Industries,Licensing,Product-345,905,"3.979,61 €",
TXN-694151,2024.03.11,Stark Industries,Consulting,Product-112,454,5285.89,LATAM
TXN-998708,05/03/2024,Cyberdyne Systems,Cloud Infrastructure,Product-506,45,49707.12,EMEA
TXN-789073,2024-10-30,Soylent Corp,Cloud Infrastructure,Product-679,246,20669.74,APAC
TXN-761191,2023.06.12,initech ag,Consulting,Product-192,213,"$25,258.44",APAC
TXN-942724,2023.03.10,Umbrella Corp,Consulting,Product-728,686,"$28,945.07",APAC
TXN-893102,2024-11-05,initech ag,Cloud Infrastructure,Product-831,477,,LATAM
TXN-380116,20/08/2023,Cyberdyne Systems,Licensing,Product-219,232,"24.644,38 €",Global
TXN-144452,14.11.2024,Wayne Enterprises,Software,Product-107,162,,NA
TXN-386058,TBD,UMBRELLA CORP,Hardware,Product-854,91,"17.997,78 €",APAC
TXN-306406,,Initech AG,Software,Product-988,67,"$17,529.32",NA
TXN-651480,2024.11.14,Stark Industries,Support,Product-987,449,"27.552,84 €",NA
TXN-328418,31.10.2023,Stark Industries,Consulting,Product-687,784,"$-12,131.56",LATAM
TXN-398902,2024.01.06,Soylent Corp,Training,Product-887,825,"$15,050.27",EMEA
TXN-630093,,Initech ag,Software,Product-670,628,"-36.821,32 €",LATAM
TXN-909610,2023-02-01,umbrella corp,Licensing,Product-245,774,"22.836,51 €",
TXN-105850,2024-03-17,Oscorp,,Product-203,907,"$45,983.89",EMEA
TXN-150103,18.03.2023,Oscorp,Training,Product-439,702,17542.37,LATAM
TXN-608975,2023-05-20,Massive Dynamic,Training,Product-510,301,"$14,954.97",NA
TXN-704132,2023.02.11,Stark Industries,,Product-783,244,"$34,211.29",Global
TXN-506035,27.10.2024,Stark Industries,Hardware,Product-885,962,"$36,373.49",APAC
TXN-195788,2023-12-10,Umbrella Corp,Hardware,Product-202,145,"$31,709.13",NA
TXN-528038,20.04.2023,Cyberdyne Systems,Cloud Infrastructure,Product-246,N/A,"$-16,888.37",NA
TXN-765744,05.12.2023,acme corp,Hardware,Product-941,386,"$44,912.29",EMEA
TXN-976000,25.09.2024,Soylent Corp,Software,Product-767,505,"$15,301.90",EMEA
TXN-903744,10/09/2023,Acme Corp,Consulting,Product-945,988,"33.549,49 €",EMEA
TXN-721804,2023.07.19,Initech AG,Training,Product-280,362,18769.67,NA
TXN-403434,2023-05-09,Massive Dynamic,Support,Product-458,759,32850.51,LATAM
TXN-766815,13.03.2023,Umbrella Corp,Support,Product-920,,"$14,781.43",EMEA
TXN-351771,01/23/2023,soylent corp,,Product-799,483,"$42,898.76",Global
TXN-976074,2023-05-29,Oscorp,Licensing,Product-232,799,11254.66,EMEA
TXN-756533,2023.07.04,Oscorp,Hardware,Product-577,274,,APAC
TXN-587359,24.11.2024,Wayne Enterprises,Training,Product-994,629,33114.51,APAC
TXN-460233,17.02.2024,Globex GmbH,Consulting,Product-513,457,"7.451,39 €",NA
TXN-700149,2023.02.06,Umbrella Corp,Software,Product-967,92,,Global
,,,,,,,
TXN-801383,02/26/2024,Wayne Enterprises,Training,Product-804,N/A,,NA
TXN-691014,2024-07-27,Initech AG,Support,Product-436,840,"$1,682.79",Global
TXN-679154,2023.07.22,Cyberdyne Systems,Training,Product-735,239,1975.73,
TXN-821130,17.08.2024,Umbrella Corp,Cloud Infrastructure,Product-948,678,"49.740,93 €",LATAM
TXN-267968,2023.01.15,Oscorp,Consulting,Product-158,946,48074.30,Global
TXN-916871,29/11/2024,Oscorp,Hardware,Product-484,321,13931.96,Global
TXN-659221,25.11.2023,Globex GmbH,Training,Product-293,-661,,Global
TXN-971009,2023.03.05,Umbrella Corp,Hardware,Product-364,862,,APAC
TXN-153875,2024.03.01,ACME CORP,Cloud Infrastructure,Product-809,958,,EMEA
TXN-711922,2023.11.26,Globex GmbH,Support,Product-157,71,"$38,842.16",Global
TXN-100820,12/07/2023,Cyberdyne Systems,Consulting,Product-264,146,"$17,082.80",APAC
TXN-843532,,Massive Dynamic,Cloud Infrastructure,Product-144,597,-24389.48,Global
TXN-444204,27/10/2023,Cyberdyne Systems,Training,Product-604,517,"$25,293.85",APAC
TXN-736507,07/08/2023,Acme Corp,Consulting,Product-785,838,,EMEA
TXN-758607,07/09/2024,Massive Dynamic,Support,Product-356,583,1421.16,EMEA
TXN-255089,05/11/2023,OSCORP,Support,Product-916,679,"14.142,75 €",EMEA
TXN-879715,02.10.2023,Soylent Corp,Support,Product-261,68,"37.146,09 €",NA
TXN-139312,25.10.2023,Umbrella Corp,Consulting,Product-831,516,"12.633,72 €",Global
TXN-732411,2024.08.18,Soylent Corp,Licensing,Product-987,633,42323.01,NA
TXN-287290,02.06.2023,Massive Dynamic,Licensing,Product-358,998,"46.310,09 €",EMEA
TXN-686008,2024-06-26,Wayne Enterprises,,Product-599,958,"1.035,65 €",EMEA
TXN-850646,05/03/2024,Initech AG,,Product-524,261,12149.30,EMEA
TXN-401518,09/10/2024,Acme Corp,Cloud Infrastructure,Product-674,62,26103.44,EMEA
TXN-991897,12.07.2024,Initech AG,Software,Product-787,90,"$43,215.57",LATAM
TXN-950255,13.10.2024,Globex GmbH,Cloud Infrastructure,Product-152,940,"42.704,96 €",NA
TXN-591141,29.07.2024,Oscorp,Consulting,Product-759,969,,NA
TXN-305938,07/07/2023,Initech AG,Software,Product-469,992,47208.12,LATAM
TXN-812173,19.04.2023,Stark Industries,Licensing,Product-964,3,39731.12,APAC
TXN-575981,TBD,MASSIVE DYNAMIC,Consulting,Product-866,966,3578.30,Global
TXN-394615,01/07/2024,Acme Corp,Licensing,Product-620,969,"$11,648.10",EMEA
TXN-422060,27/10/2024,ACME CORP,Licensing,Product-936,N/A,"$14,043.02",Global
TXN-535897,2024.08.10,Massive Dynamic,Consulting,Product-416,690,"$44,247.33",LATAM
TXN-801868,10/11/2023,Wayne Enterprises,,Product-152,-343,3392.73,EMEA
TXN-839942,2023.11.15,Umbrella Corp,Cloud Infrastructure,Product-218,304,,NA
TXN-462962,2023.06.02,globex gmbh,Software,Product-650,-258,"22.758,79 €",NA
TXN-476951,2023.11.09,Globex GmbH,Consulting,Product-890,324,"4.878,07 €",LATAM
TXN-499173,03.04.2023,Globex GmbH,Consulting,Product-268,439,"32.687,86 €",NA
TXN-968273,2023-11-27,Cyberdyne Systems,Cloud Infrastructure,Product-318,178,"44.353,30 €",Global
TXN-983079,05/02/2023,Umbrella Corp,Training,Product-813,812,"24.403,77 €",Global
TXN-997728,01.10.2024,MASSIVE DYNAMIC,Hardware,Product-777,26,"$19,062.87",Global
TXN-702771,05/17/2024,Cyberdyne Systems,Licensing,Product-320,953,"31.626,83 €",APAC
TXN-383063,09/09/2023,MASSIVE DYNAMIC,Cloud Infrastructure,Product-851,505,"22.868,32 €",LATAM
TXN-279585,01/03/2023,Umbrella Corp,Licensing,Product-340,932,"$44,799.32",NA
TXN-485248,2023-01-08,Initech AG,Support,Product-851,202,"$19,281.77",APAC
TXN-143018,2024-03-11,Umbrella Corp,Cloud Infrastructure,Product-524,537,"$39,499.05",LATAM
TXN-745240,2024-04-09,Initech AG,Licensing,Product-998,743,"3.609,60 €",NA
TXN-818805,2023.01.20,Stark Industries,Hardware,Product-715,19,"23.816,59 €",Global
TXN-620443,2024-06-27,Soylent Corp,Training,Product-969,759,"9.817,53 €",APAC
TXN-150892,2024.04.28,Cyberdyne Systems,Training,Product-140,984,35156.15,LATAM
TXN-138508,06/01/2023,Globex GmbH,Training,Product-112,704,,EMEA
TXN-816890,05.09.2024,Soylent Corp,Licensing,Product-145,,"$41,301.84",NA
TXN-834408,14/07/2023,Wayne Enterprises,Licensing,Product-770,304,,
TXN-305948,2023-07-19,Stark Industries,Software,Product-607,729,"$37,910.49",LATAM
TXN-785056,11/10/2024,Stark Industries,Hardware,Product-152,208,7326.78,Global
TXN-801837,2024-02-08,Oscorp,Training,Product-792,333,"$31,640.16",
TXN-986678,24.06.2023,Initech AG,Software,Product-721,,13471.08,LATAM
TXN-968313,2023-05-29,Wayne Enterprises,Consulting,Product-572,922,40933.27,NA
TXN-154833,2023.03.30,massive dynamic,Consulting,Product-198,,18713.85,NA
TXN-414453,01/10/2024,massive dynamic,Cloud Infrastructure,Product-814,657,"28.221,59 €",LATAM
TXN-951256,2024.11.28,SOYLENT CORP,Hardware,Product-697,783,"34.130,70 €",EMEA
TXN-195539,28.02.2023,Acme Corp,Training,Product-431,651,"1.809,95 €",APAC
TXN-144645,2024.11.01,Acme Corp,Hardware,Product-897,115,"$45,218.34",EMEA
TXN-818235,12/27/2023,Globex GmbH,,Product-583,861,"34.108,03 €",EMEA
TXN-696633,21.08.2023,oscorp,Training,Product-243,535,,Global
TXN-882274,2023-02-02,SOYLENT CORP,Consulting,Product-603,985,"$-15,017.71",Global
TXN-238043,,Wayne Enterprises,Support,Product-733,447,16323.99,APAC
TXN-433189,04/04/2023,Umbrella Corp,Licensing,Product-818,195,"46.869,67 €",EMEA
TXN-565235,03/01/2023,Soylent Corp,Hardware,Product-352,48,8598.74,EMEA
TXN-685571,13/08/2023,Cyberdyne Systems,Software,Product-708,260,"$27,084.54",NA
TXN-129564,16/09/2023,Umbrella Corp,Hardware,Product-930,711,"$37,186.18",NA
TXN-764458,27/10/2024,CYBERDYNE SYSTEMS,Consulting,Product-793,668,22243.65,EMEA
TXN-673144,11/03/2023,Stark Industries,Cloud Infrastructure,Product-349,243,"26.182,76 €",APAC
TXN-864519,2023-04-07,Acme Corp,,Product-655,276,"-37.261,41 €",
TXN-401719,07/24/2023,Umbrella Corp,Support,Product-881,246,26841.53,APAC
TXN-329956,11/12/2023,Wayne Enterprises,Support,Product-190,490,4161.51,LATAM
TXN-863388,2024-04-28,Initech AG,Software,Product-190,543,38803.66,EMEA
TXN-316631,,Wayne Enterprises,Hardware,Product-361,910,,
TXN-526369,10.04.2024,Umbrella Corp,Hardware,Product-725,290,29184.00,Global
TXN-241220,15.09.2024,Massive Dynamic,Consulting,Product-975,111,22527.18,LATAM
TXN-862837,2023-06-05,massive dynamic,Cloud Infrastructure,Product-563,359,"26.343,77 €",LATAM
TXN-796958,14/06/2024,Stark Industries,Consulting,Product-167,293,"21,37 €",APAC
TXN-272437,06/10/2024,Globex gmbh,Software,Product-892,605,"37.575,99 €",EMEA
TXN-544060,25.01.2023,Massive Dynamic,Consulting,Product-633,218,8459.15,LATAM
TXN-808775,08/07/2024,Oscorp,Training,Product-631,,"13.728,08 €",NA
TXN-554469,05/10/2023,stark industries,Support,Product-964,258,,NA
TXN-473255,2024-06-29,cyberdyne systems,Licensing,Product-869,124,,LATAM
TXN-650438,2023-04-14,MASSIVE DYNAMIC,,Product-628,885,45131.49,Global
TXN-476575,09.02.2023,Initech AG,Training,Product-695,137,39639.15,APAC
TXN-203360,23.04.2023,Stark Industries,Support,Product-713,845,"16.916,01 €",NA
TXN-548556,2024.06.02,Oscorp,Licensing,Product-393,756,49074.70,LATAM
TXN-152835,06.05.2023,Soylent Corp,Software,Product-214,269,"$19,864.49",EMEA
TXN-234934,2024-05-30,Soylent Corp,Hardware,Product-938,556,"31.618,59 €",APAC
TXN-181848,2023-05-01,cyberdyne systems,Software,Product-295,-818,"15.135,79 €",NA
TXN-281879,2024.06.14,Soylent Corp,Software,Product-193,953,14469.25,NA
TXN-887730,2024.04.14,Massive Dynamic,Cloud Infrastructure,Product-145,528,,EMEA
TXN-608703,18/01/2023,Globex GmbH,Licensing,Product-450,320,32621.09,Global
TXN-186082,2024.07.31,Cyberdyne Systems,Cloud Infrastructure,Product-613,622,"15.077,10 €",APAC
TXN-877255,2024-08-07,Globex GmbH,Support,Product-612,65,,APAC
,,,,,,,
TXN-320455,15.03.2024,Globex GmbH,Cloud Infrastructure,Product-941,839,29412.11,NA
TXN-160534,08.03.2023,cyberdyne systems,Consulting,Product-690,152,"$6,158.31",EMEA
TXN-489134,2024-05-05,Stark Industries,Support,Product-642,242,"$36,075.78",APAC
TXN-172085,2024-02-25,Cyberdyne Systems,Cloud Infrastructure,Product-722,277,13440.29,LATAM
TXN-428522,2024.08.23,Stark Industries,,Product-815,656,"10.718,38 €",EMEA
TXN-754619,12.09.2023,Globex gmbh,Training,Product-369,141,"$-8,914.55",APAC
TXN-748562,18/02/2023,Cyberdyne Systems,Licensing,Product-745,26,35908.66,NA
TXN-822287,19/01/2023,Initech AG,Support,Product-794,177,-37036.71,EMEA
TXN-475821,14.04.2024,Acme Corp,Software,Product-404,876,,NA
TXN-458808,,Globex GmbH,Hardware,Product-725,884,,EMEA
TXN-417094,2024.07.15,Wayne Enterprises,Software,Product-611,327,"33.733,68 €",APAC
TXN-408793,,Massive Dynamic,Cloud Infrastructure,Product-303,588,43090.55,APAC
TXN-450554,17.12.2023,Wayne Enterprises,Hardware,Product-619,-783,"11.482,76 €",NA
TXN-533701,2023.08.22,Umbrella Corp,Licensing,Product-296,619,"47.826,30 €",NA
TXN-315784,03/05/2024,Initech AG,Consulting,Product-491,179,30938.34,NA
TXN-947158,TBD,Globex GmbH,Cloud Infrastructure,Product-168,791,"$-13,517.15",LATAM
TXN-599331,01/17/2023,WAYNE ENTERPRISES,Consulting,Product-633,253,-38482.65,Global
TXN-412350,2023-09-24,Soylent Corp,Software,Product-826,823,24416.14,Global
TXN-877527,08/03/2023,UMBRELLA CORP,Cloud Infrastructure,Product-753,899,47796.46,NA
TXN-516122,01/07/2023,Wayne Enterprises,Consulting,Product-331,64,21845.27,Global
TXN-871041,28.12.2023,Soylent Corp,Consulting,Product-623,507,,NA
TXN-133208,06/07/2024,Wayne Enterprises,Training,Product-972,,,LATAM
TXN-543095,TBD,Globex GmbH,Licensing,Product-198,989,-15958.73,LATAM
TXN-671052,04.10.2024,Wayne Enterprises,Licensing,Product-994,909,"$44,247.59",EMEA
TXN-228225,2023.03.28,Acme Corp,Software,Product-685,793,"-47.017,27 €",Global
TXN-934023,15/03/2023,Initech AG,Hardware,Product-489,202,"$14,171.90",NA
TXN-780815,2023.10.30,Acme Corp,Cloud Infrastructure,Product-535,,14206.71,LATAM
TXN-503484,19.08.2023,Massive Dynamic,,Product-979,392,"16.576,11 €",Global
TXN-458840,2023-08-15,Acme Corp,Hardware,Product-115,87,"$20,551.19",APAC
TXN-229443,13.11.2024,Umbrella Corp,Software,Product-385,467,"$49,941.81",Global
TXN-661945,2024.10.08,STARK INDUSTRIES,,Product-162,-613,"11.410,82 €",
